cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,polintr,trstprl,trstplt,vote,lrscale,gincdif,imbgeco,imueclt,imwbcnt,gndr,agea,eisced,eduyrs,mnactic
DE,ESS1-8e01,1.0,12.12.2018,71459,ESS2e03_6,2,3.6,197214,1.2465,1.11991650403951,2.45294567944251,1,6,4,1,4,3,6,6,6,1,55,3,12,1
DE,ESS1-8e01,1.0,12.12.2018,71460,ESS2e03_6,2,3.6,197220,1.2465,0.849292893468597,2.45294567944251,2,6,5,1,4,2,8,7,7,1,43,6,16,1
DE,ESS1-8e01,1.0,12.12.2018,71461,ESS2e03_6,2,3.6,197235,1.2465,1.15936483932406,2.45294567944251,3,2,2,1,5,3,7,8,5,1,44,3,13,1
DE,ESS1-8e01,1.0,12.12.2018,71462,ESS2e03_6,2,3.6,197303,1.2465,1.15936483932406,2.45294567944251,2,4,4,1,5,4,2,2,2,1,42,3,15,1
DE,ESS1-8e01,1.0,12.12.2018,71463,ESS2e03_6,2,3.6,197315,1.2465,0.8182753308778,2.45294567944251,3,4,3,1,2,2,5,8,3,2,46,3,12,1
DE,ESS1-8e01,1.0,12.12.2018,71464,ESS2e03_6,2,3.6,197318,1.2465,1.12373172026236,2.45294567944251,2,3,1,1,6,4,4,5,4,2,21,3,13,1
DE,ESS1-8e01,1.0,12.12.2018,71465,ESS2e03_6,2,3.6,197321,1.2465,1.22516603721158,2.45294567944251,4,0,0,2,4,3,1,4,6,2,19,2,10,2
DE,ESS1-8e01,1.0,12.12.2018,71466,ESS2e03_6,2,3.6,197324,1.2465,1.26322198583948,2.45294567944251,2,0,0,3,5,1,2,6,4,1,17,2,11,3
DE,ESS1-8e01,1.0,12.12.2018,71467,ESS2e03_6,2,3.6,197336,1.2465,0.8182753308778,2.45294567944251,2,4,0,3,5,2,0,0,5,2,37,3,9,8
DE,ESS1-8e01,1.0,12.12.2018,71468,ESS2e03_6,2,3.6,198101,1.2465,0.994706366656172,2.45294567944251,2,8,7,2,4,4,8,7,7,1,27,6,17,2
DE,ESS1-8e01,1.0,12.12.2018,71469,ESS2e03_6,2,3.6,198107,1.2465,1.36891452445628,2.45294567944251,2,5,5,1,4,4,8,10,10,2,32,7,20,2
DE,ESS1-8e01,1.0,12.12.2018,71470,ESS2e03_6,2,3.6,198113,1.2465,0.8182753308778,2.45294567944251,2,4,5,1,3,4,0,5,5,2,51,3,11,8
DE,ESS1-8e01,1.0,12.12.2018,71471,ESS2e03_6,2,3.6,198116,1.2465,1.12373172026236,2.45294567944251,1,7,5,1,3,1,3,5,3,2,21,4,13,2
DE,ESS1-8e01,1.0,12.12.2018,71472,ESS2e03_6,2,3.6,198119,1.2465,1.12373172026236,2.45294567944251,2,1,0,1,0,1,5,10,5,2,23,4,15,2
DE,ESS1-8e01,1.0,12.12.2018,71473,ESS2e03_6,2,3.6,198128,1.2465,0.849292893468597,2.45294567944251,2,9,4,1,2,1,8,9,8,1,38,6,18,1
DE,ESS1-8e01,1.0,12.12.2018,71474,ESS2e03_6,2,3.6,198134,1.2465,1.11991650403951,2.45294567944251,3,10,10,1,5,4,8,10,10,1,73,3,11,6
DE,ESS1-8e01,1.0,12.12.2018,71475,ESS2e03_6,2,3.6,198214,1.2465,0.855380121725142,2.45294567944251,1,3,4,1,7,4,8,5,3,1,66,7,19,6
DE,ESS1-8e01,1.0,12.12.2018,71476,ESS2e03_6,2,3.6,198217,1.2465,1.09799514701948,2.45294567944251,3,6,4,2,2,1,7,8,7,1,25,4,15,1
DE,ESS1-8e01,1.0,12.12.2018,71477,ESS2e03_6,2,3.6,198220,1.2465,0.97836946377701,2.45294567944251,3,4,5,2,10,1,0,10,5,2,56,3,12,1
DE,ESS1-8e01,1.0,12.12.2018,71478,ESS2e03_6,2,3.6,198226,1.2465,1.09799514701948,2.45294567944251,3,0,0,3,5,2,0,2,1,1,27,3,12,3
DE,ESS1-8e01,1.0,12.12.2018,71479,ESS2e03_6,2,3.6,198232,1.2465,1.36891452445628,2.45294567944251,2,2,2,1,6,5,5,8,3,2,30,5,17,8
DE,ESS1-8e01,1.0,12.12.2018,71480,ESS2e03_6,2,3.6,198235,1.2465,0.833888690434351,2.45294567944251,3,88,0,2,5,8,5,7,5,2,48,6,15,8
DE,ESS1-8e01,1.0,12.12.2018,71481,ESS2e03_6,2,3.6,198309,1.2465,0.97836946377701,2.45294567944251,1,6,4,1,5,4,4,7,6,2,57,3,10,6
DE,ESS1-8e01,1.0,12.12.2018,71482,ESS2e03_6,2,3.6,198312,1.2465,0.8182753308778,2.45294567944251,3,3,2,1,5,1,5,10,10,2,40,3,12,1
DE,ESS1-8e01,1.0,12.12.2018,71483,ESS2e03_6,2,3.6,198315,1.2465,0.97836946377701,2.45294567944251,3,2,5,1,5,2,5,5,0,2,73,3,11,6
DE,ESS1-8e01,1.0,12.12.2018,71484,ESS2e03_6,2,3.6,198318,1.2465,1.12373172026236,2.45294567944251,3,4,2,2,0,2,2,3,3,2,25,3,14,8
DE,ESS1-8e01,1.0,12.12.2018,71485,ESS2e03_6,2,3.6,198324,1.2465,1.15936483932406,2.45294567944251,2,6,1,2,1,2,10,10,10,1,50,3,12,6
DE,ESS1-8e01,1.0,12.12.2018,71486,ESS2e03_6,2,3.6,198327,1.2465,0.8182753308778,2.45294567944251,3,3,5,2,9,2,5,5,5,2,36,3,11,1
DE,ESS1-8e01,1.0,12.12.2018,71487,ESS2e03_6,2,3.6,198333,1.2465,0.8182753308778,2.45294567944251,2,2,1,1,2,2,88,8,6,2,35,5,16,3
DE,ESS1-8e01,1.0,12.12.2018,71488,ESS2e03_6,2,3.6,198336,1.2465,0.833888690434351,2.45294567944251,1,1,0,1,5,5,6,6,5,2,42,6,20,1
DE,ESS1-8e01,1.0,12.12.2018,71489,ESS2e03_6,2,3.6,199101,1.2465,0.8182753308778,2.45294567944251,2,5,3,1,5,3,3,8,3,2,43,3,12,1
DE,ESS1-8e01,1.0,12.12.2018,71490,ESS2e03_6,2,3.6,199107,1.2465,0.97836946377701,2.45294567944251,3,3,0,1,5,2,3,8,5,2,62,5,11,4
DE,ESS1-8e01,1.0,12.12.2018,71491,ESS2e03_6,2,3.6,199110,1.2465,0.8182753308778,2.45294567944251,2,7,4,1,5,3,4,6,5,2,39,3,11,1
DE,ESS1-8e01,1.0,12.12.2018,71492,ESS2e03_6,2,3.6,199113,1.2465,0.855380121725142,2.45294567944251,2,6,3,1,5,4,5,8,5,1,65,7,20,6
DE,ESS1-8e01,1.0,12.12.2018,71493,ESS2e03_6,2,3.6,199122,1.2465,0.8182753308778,2.45294567944251,2,5,3,1,5,2,0,2,2,2,50,3,13,1
DE,ESS1-8e01,1.0,12.12.2018,71494,ESS2e03_6,2,3.6,199125,1.2465,0.97836946377701,2.45294567944251,2,5,5,1,5,3,4,6,88,2,66,3,10,6
DE,ESS1-8e01,1.0,12.12.2018,71495,ESS2e03_6,2,3.6,199128,1.2465,1.12373172026236,2.45294567944251,3,3,4,3,2,4,6,8,8,2,18,4,12,9
DE,ESS1-8e01,1.0,12.12.2018,71496,ESS2e03_6,2,3.6,199134,1.2465,0.833888690434351,2.45294567944251,2,4,1,1,2,4,7,7,5,2,53,6,12,9
DE,ESS1-8e01,1.0,12.12.2018,71497,ESS2e03_6,2,3.6,199205,1.2465,0.97836946377701,2.45294567944251,2,4,5,1,3,5,5,3,4,2,63,3,11,8
DE,ESS1-8e01,1.0,12.12.2018,71498,ESS2e03_6,2,3.6,199217,1.2465,0.97836946377701,2.45294567944251,2,5,3,1,5,3,3,5,4,2,68,3,10,6
DE,ESS1-8e01,1.0,12.12.2018,71499,ESS2e03_6,2,3.6,199220,1.2465,0.8182753308778,2.45294567944251,3,4,1,1,2,4,5,4,5,2,50,3,11,6
DE,ESS1-8e01,1.0,12.12.2018,71500,ESS2e03_6,2,3.6,199223,1.2465,0.855380121725142,2.45294567944251,1,7,5,1,5,4,4,5,3,1,66,5,14,6
DE,ESS1-8e01,1.0,12.12.2018,71501,ESS2e03_6,2,3.6,199229,1.2465,1.11991650403951,2.45294567944251,1,5,3,1,5,4,4,7,3,1,59,5,13,1
DE,ESS1-8e01,1.0,12.12.2018,71502,ESS2e03_6,2,3.6,199235,1.2465,2.07425463492609,2.45294567944251,2,4,2,1,2,3,5,8,5,2,64,2,11,8
DE,ESS1-8e01,1.0,12.12.2018,71503,ESS2e03_6,2,3.6,199303,1.2465,0.8182753308778,2.45294567944251,2,0,0,1,7,4,4,4,4,2,35,3,13,8
DE,ESS1-8e01,1.0,12.12.2018,71504,ESS2e03_6,2,3.6,199312,1.2465,0.833888690434351,2.45294567944251,3,5,3,1,3,3,6,9,7,2,38,7,18,1
DE,ESS1-8e01,1.0,12.12.2018,71505,ESS2e03_6,2,3.6,199315,1.2465,0.862769437696681,2.45294567944251,2,3,3,3,5,2,5,8,8,2,83,6,19,6
DE,ESS1-8e01,1.0,12.12.2018,71506,ESS2e03_6,2,3.6,199327,1.2465,1.09799514701948,2.45294567944251,2,5,3,1,5,3,5,5,5,1,32,3,15,1
DE,ESS1-8e01,1.0,12.12.2018,71507,ESS2e03_6,2,3.6,199336,1.2465,2.07425463492609,2.45294567944251,2,2,1,1,5,3,5,5,5,2,65,2,11,6
DE,ESS1-8e01,1.0,12.12.2018,71508,ESS2e03_6,2,3.6,200104,1.2465,1.04933707281508,2.45294567944251,4,3,1,1,88,1,88,4,3,2,73,3,8,6
DE,ESS1-8e01,1.0,12.12.2018,71509,ESS2e03_6,2,3.6,200113,1.2465,0.910897725031727,2.45294567944251,2,5,3,1,6,4,5,8,5,1,38,7,19,1
DE,ESS1-8e01,1.0,12.12.2018,71510,ESS2e03_6,2,3.6,200119,1.2465,1.20115145622939,2.45294567944251,3,7,3,1,5,2,5,5,4,1,69,3,5,6
DE,ESS1-8e01,1.0,12.12.2018,71511,ESS2e03_6,2,3.6,200125,1.2465,1.20115145622939,2.45294567944251,3,4,3,1,5,1,88,3,4,1,73,3,8,6
DE,ESS1-8e01,1.0,12.12.2018,71512,ESS2e03_6,2,3.6,200128,1.2465,1.17763999817678,2.45294567944251,4,4,2,2,5,2,5,8,7,1,26,3,10,1
DE,ESS1-8e01,1.0,12.12.2018,71513,ESS2e03_6,2,3.6,200214,1.2465,2.07737632564296,2.45294567944251,3,5,5,1,5,2,3,3,6,2,47,2,8,8
DE,ESS1-8e01,1.0,12.12.2018,71514,ESS2e03_6,2,3.6,200217,1.2465,0.910897725031727,2.45294567944251,1,5,4,1,3,3,10,9,9,1,40,7,20,1
DE,ESS1-8e01,1.0,12.12.2018,71515,ESS2e03_6,2,3.6,200226,1.2465,1.24346124021949,2.45294567944251,2,6,4,1,3,2,5,7,6,1,40,3,10,1
DE,ESS1-8e01,1.0,12.12.2018,71516,ESS2e03_6,2,3.6,200318,1.2465,1.17763999817678,2.45294567944251,3,0,0,3,77,4,10,5,5,1,29,3,10,1
DE,ESS1-8e01,1.0,12.12.2018,71517,ESS2e03_6,2,3.6,200321,1.2465,1.31403543425909,2.45294567944251,3,5,2,1,5,2,10,5,5,2,31,2,10,8
DE,ESS1-8e01,1.0,12.12.2018,71518,ESS2e03_6,2,3.6,200324,1.2465,1.31403543425909,2.45294567944251,3,3,2,3,88,8,5,4,5,2,15,1,10,2
DE,ESS1-8e01,1.0,12.12.2018,71519,ESS2e03_6,2,3.6,200333,1.2465,1.04933707281508,2.45294567944251,3,1,1,1,5,2,88,4,4,2,67,3,8,6
DE,ESS1-8e01,1.0,12.12.2018,71520,ESS2e03_6,2,3.6,200336,1.2465,1.04933707281508,2.45294567944251,4,5,2,1,6,1,88,5,3,2,65,3,10,8
DE,ESS1-8e01,1.0,12.12.2018,71521,ESS2e03_6,2,3.6,201104,1.2465,1.17763999817678,2.45294567944251,3,6,5,1,4,2,8,5,4,1,21,3,14,2
DE,ESS1-8e01,1.0,12.12.2018,71522,ESS2e03_6,2,3.6,201113,1.2465,0.894376153253922,2.45294567944251,3,1,1,2,5,2,3,7,5,2,39,7,16,8
DE,ESS1-8e01,1.0,12.12.2018,71523,ESS2e03_6,2,3.6,201116,1.2465,0.910897725031727,2.45294567944251,2,6,4,1,77,3,7,7,6,1,54,5,15,1
DE,ESS1-8e01,1.0,12.12.2018,71524,ESS2e03_6,2,3.6,201128,1.2465,1.35485183257781,2.45294567944251,3,4,3,3,5,2,4,7,6,1,18,2,12,1
DE,ESS1-8e01,1.0,12.12.2018,71525,ESS2e03_6,2,3.6,201131,1.2465,1.20115145622939,2.45294567944251,2,2,1,1,2,2,3,5,1,1,67,3,11,6
DE,ESS1-8e01,1.0,12.12.2018,71526,ESS2e03_6,2,3.6,201211,1.2465,1.20115145622939,2.45294567944251,2,3,2,1,7,4,8,5,5,1,68,3,11,6
DE,ESS1-8e01,1.0,12.12.2018,71527,ESS2e03_6,2,3.6,201214,1.2465,1.20115145622939,2.45294567944251,2,4,4,1,5,1,5,5,5,1,80,3,11,6
DE,ESS1-8e01,1.0,12.12.2018,71528,ESS2e03_6,2,3.6,201220,1.2465,1.35485183257781,2.45294567944251,3,5,4,3,5,3,3,7,4,1,17,2,11,2
DE,ESS1-8e01,1.0,12.12.2018,71529,ESS2e03_6,2,3.6,201223,1.2465,1.31403543425909,2.45294567944251,2,2,3,3,2,3,5,5,5,2,18,2,12,2
DE,ESS1-8e01,1.0,12.12.2018,71530,ESS2e03_6,2,3.6,201226,1.2465,1.2052434153222,2.45294567944251,2,8,7,1,4,3,5,7,6,2,34,5,15,8
DE,ESS1-8e01,1.0,12.12.2018,71531,ESS2e03_6,2,3.6,201306,1.2465,1.17763999817678,2.45294567944251,1,5,3,1,5,2,5,7,7,1,22,4,14,1
DE,ESS1-8e01,1.0,12.12.2018,71532,ESS2e03_6,2,3.6,201309,1.2465,0.877630253447696,2.45294567944251,1,3,5,1,5,2,5,5,3,2,41,3,15,8
DE,ESS1-8e01,1.0,12.12.2018,71533,ESS2e03_6,2,3.6,201312,1.2465,0.877630253447696,2.45294567944251,2,4,3,1,5,2,4,8,4,2,44,3,12,8
DE,ESS1-8e01,1.0,12.12.2018,71534,ESS2e03_6,2,3.6,201315,1.2465,1.20115145622939,2.45294567944251,2,8,5,1,5,2,4,10,5,1,69,3,14,6
DE,ESS1-8e01,1.0,12.12.2018,71535,ESS2e03_6,2,3.6,201318,1.2465,1.31403543425909,2.45294567944251,3,5,4,3,3,2,4,5,6,2,17,2,12,2
DE,ESS1-8e01,1.0,12.12.2018,71536,ESS2e03_6,2,3.6,201321,1.2465,1.2052434153222,2.45294567944251,2,3,3,1,3,2,10,10,10,2,33,3,15,8
DE,ESS1-8e01,1.0,12.12.2018,71537,ESS2e03_6,2,3.6,201324,1.2465,1.20115145622939,2.45294567944251,4,6,6,1,7,1,6,4,1,1,55,3,13,1
DE,ESS1-8e01,1.0,12.12.2018,71538,ESS2e03_6,2,3.6,201327,1.2465,1.31403543425909,2.45294567944251,4,88,3,3,88,8,3,3,2,2,17,1,11,2
DE,ESS1-8e01,1.0,12.12.2018,71539,ESS2e03_6,2,3.6,201330,1.2465,0.877630253447696,2.45294567944251,2,5,2,1,3,2,5,3,3,2,43,5,16,1
DE,ESS1-8e01,1.0,12.12.2018,71540,ESS2e03_6,2,3.6,202101,1.2465,0.997072107153071,2.45294567944251,1,2,3,1,0,2,6,5,5,2,65,3,11,6
DE,ESS1-8e01,1.0,12.12.2018,71541,ESS2e03_6,2,3.6,202107,1.2465,1.18152741484938,2.45294567944251,2,9,3,1,5,2,1,8,5,1,42,3,12,1
DE,ESS1-8e01,1.0,12.12.2018,71542,ESS2e03_6,2,3.6,202113,1.2465,0.997072107153071,2.45294567944251,2,2,0,1,5,2,2,3,5,2,55,3,13,1
DE,ESS1-8e01,1.0,12.12.2018,71543,ESS2e03_6,2,3.6,202116,1.2465,0.849829419749752,2.45294567944251,1,9,5,1,5,3,2,8,5,2,45,6,13,1
DE,ESS1-8e01,1.0,12.12.2018,71544,ESS2e03_6,2,3.6,202119,1.2465,1.395082880186,2.45294567944251,2,5,5,1,3,3,5,8,6,2,25,6,17,2
